time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),wind_speed_10m (km/h),et0_fao_evapotranspiration (mm),soil_moisture_0_to_7cm (m³/m³),shortwave_radiation_instant (W/m²)
2024-08-01T19:00,29.7,83,0,4.2,0.02,0.39,0
2024-08-01T20:00,28.8,88,0,4.5,0,0.39,0
2024-08-01T21:00,28.2,92,0,3.6,0,0.389,0
2024-08-01T22:00,27.9,93,0,3.7,0,0.389,0
2024-08-01T23:00,27.5,95,0,3.6,0,0.388,0
2024-08-02T00:00,27.4,93,0,7.3,0,0.388,0
2024-08-02T01:00,26.8,94,0,5.4,0,0.388,0
2024-08-02T02:00,26.5,95,0,2.7,0,0.387,0
2024-08-02T03:00,26.3,95,1.4,6.6,0,0.404,0
2024-08-02T04:00,26.4,95,0.9,2.5,0,0.413,0
2024-08-02T05:00,26.2,96,0,1.4,0,0.41,0
2024-08-02T06:00,25.8,96,2.2,8.2,0.02,0.433,28.1
2024-08-02T07:00,26.4,91,0.2,4,0.08,0.428,141.3
2024-08-02T08:00,27.9,84,0,10.6,0.21,0.424,345.2
2024-08-02T09:00,29,80,0.1,12,0.25,0.421,366.2
2024-08-02T10:00,29.6,77,0.1,11.8,0.26,0.419,344.6
2024-08-02T11:00,30.8,71,0.1,12.2,0.43,0.416,569.5
2024-08-02T12:00,31.4,68,0,13.6,0.44,0.412,539.7
2024-08-02T13:00,32,66,0,11.9,0.47,0.409,568.3
2024-08-02T14:00,32.3,65,0,13.7,0.5,0.405,588.7
2024-08-02T15:00,31.9,66,0,13.3,0.36,0.403,371.2
2024-08-02T16:00,31.8,67,0,13.2,0.33,0.4,328.7
2024-08-02T17:00,31.3,69,0,11.4,0.22,0.399,171.4
2024-08-02T18:00,30.6,72,0,9,0.1,0.391,33.2
2024-08-02T19:00,30,74,0,7.2,0.05,0.391,0
2024-08-02T20:00,29.8,74,0,9.1,0.03,0.39,0
2024-08-02T21:00,29.7,74,0,9.1,0.03,0.39,0
2024-08-02T22:00,29.4,76,0,9.7,0.03,0.39,0
2024-08-02T23:00,28.9,78,0,9.1,0.03,0.389,0
2024-08-03T00:00,28.5,82,0,8.6,0.02,0.389,0
2024-08-03T01:00,28.1,83,0,9.9,0.02,0.389,0
2024-08-03T02:00,27.8,84,0,9.7,0.02,0.388,0
2024-08-03T03:00,27.2,86,0,7.8,0.01,0.388,0
2024-08-03T04:00,26.8,87,0,9,0.01,0.388,0
2024-08-03T05:00,26.5,87,0,9,0.01,0.387,0
2024-08-03T06:00,27.5,82,0,14,0.06,0.387,25.9
2024-08-03T07:00,27.5,82,0.1,12.3,0.09,0.387,95.7
2024-08-03T08:00,27.5,83,0.1,12.4,0.12,0.387,142.4
2024-08-03T09:00,28.9,76,0,16,0.26,0.385,342.9
2024-08-03T10:00,29.6,75,0.1,18.1,0.35,0.384,488.7
2024-08-03T11:00,30.1,72,0,17.9,0.41,0.383,540.7
2024-08-03T12:00,31,69,0,17.6,0.5,0.38,655.8
2024-08-03T13:00,30,73,0,16.1,0.32,0.379,366.2
2024-08-03T14:00,30.2,74,0,15.8,0.28,0.377,304.2
2024-08-03T15:00,32.2,65,0.2,21.3,0.47,0.377,510.3
2024-08-03T16:00,30.2,76,1.4,16.7,0.3,0.391,318.3
2024-08-03T17:00,29.8,77,0.1,17.1,0.2,0.39,171
2024-08-03T18:00,27.2,89,1,20.3,0.06,0.388,17.2
2024-08-03T19:00,27.6,86,0,21.9,0.06,0.387,0
2024-08-03T20:00,27.5,85,0.1,21.8,0.04,0.387,0
2024-08-03T21:00,27.5,84,0,22.9,0.05,0.386,0
2024-08-03T22:00,27.4,83,0,24.6,0.05,0.386,0
2024-08-03T23:00,27.3,83,0,25.2,0.05,0.385,0
2024-08-04T00:00,27.3,83,0.1,25.5,0.06,0.385,0
2024-08-04T01:00,27,85,0.1,26.8,0.05,0.385,0
2024-08-04T02:00,26.8,85,0,26.3,0.05,0.384,0
2024-08-04T03:00,26.6,86,0,29.7,0.05,0.384,0
2024-08-04T04:00,26.5,86,0.1,28.9,0.05,0.384,0
2024-08-04T05:00,26.2,87,0.1,30.7,0.04,0.384,0
2024-08-04T06:00,26.7,86,0,30.9,0.07,0.394,47.6
2024-08-04T07:00,27.1,84,0,35.4,0.13,0.393,149.8
2024-08-04T08:00,28.4,78,0,37.5,0.24,0.391,314.7
2024-08-04T09:00,29.4,75,0.1,36,0.3,0.39,389.7
2024-08-04T10:00,30.2,71,0,37.7,0.37,0.388,465.2
2024-08-04T11:00,30.9,69,0,36.9,0.46,0.385,605.7
2024-08-04T12:00,31.8,66,0.1,36.6,0.56,0.383,719.8
2024-08-04T13:00,32.3,63,0.1,35.9,0.59,0.38,723.6
2024-08-04T14:00,32.4,62,0.1,33.5,0.56,0.378,641
2024-08-04T15:00,31.8,67,0.2,30.4,0.46,0.377,492.1
2024-08-04T16:00,29,81,1.3,24.2,0.28,0.386,327.3
2024-08-04T17:00,30.1,78,0.1,20.7,0.19,0.386,145.1
2024-08-04T18:00,29.2,77,0.1,23.7,0.12,0.379,25
2024-08-04T19:00,28.8,78,0,21.3,0.09,0.379,0
2024-08-04T20:00,28.7,79,0,20.5,0.06,0.378,0
2024-08-04T21:00,28.5,80,0,20.7,0.06,0.378,0
2024-08-04T22:00,28.1,82,0.1,20.1,0.05,0.378,0
2024-08-04T23:00,27.5,84,0,17.7,0.04,0.378,0
2024-08-05T00:00,27.2,84,0,16.4,0.03,0.377,0
2024-08-05T01:00,27.1,85,0,15.5,0.03,0.377,0
2024-08-05T02:00,26.7,88,0,14.7,0.02,0.377,0
2024-08-05T03:00,26.5,89,0,13.7,0.01,0.377,0
2024-08-05T04:00,26.3,90,0,12.3,0.01,0.376,0
2024-08-05T05:00,26.2,91,0,12.1,0.01,0.376,0
2024-08-05T06:00,26.5,90,0,9.8,0.03,0.379,71.4
2024-08-05T07:00,27.6,85,0,12.1,0.12,0.379,206.8
2024-08-05T08:00,28.4,80,0,12.9,0.19,0.378,267.3
2024-08-05T09:00,29.7,73,0,11.5,0.34,0.376,497.9
2024-08-05T10:00,31.1,67,0,10.5,0.5,0.373,701.1
2024-08-05T11:00,31.1,69,0,12,0.41,0.371,532.4
2024-08-05T12:00,32,65,0,12.4,0.57,0.369,731.8
2024-08-05T13:00,32.2,64,0,12,0.48,0.366,571
2024-08-05T14:00,32.7,62,0.1,11.3,0.54,0.364,638.1
2024-08-05T15:00,32.8,62,0.1,11.8,0.47,0.362,518
2024-08-05T16:00,32.5,63,0,8.9,0.33,0.361,327.8
2024-08-05T17:00,32.2,65,0,5.9,0.21,0.36,178.2
2024-08-05T18:00,30.1,76,0,4.4,0.07,0.36,29.8
2024-08-05T19:00,29.1,78,0,4.7,0.03,0.36,0
2024-08-05T20:00,29,77,0,5.8,0.01,0.36,0
2024-08-05T21:00,28.6,80,0,6.5,0.01,0.36,0
2024-08-05T22:00,28.2,82,0,6.6,0.01,0.36,0
2024-08-05T23:00,28,83,0,5.4,0,0.36,0
2024-08-06T00:00,27.9,83,0,7.1,0.01,0.36,0
2024-08-06T01:00,27.6,83,0,7.6,0.01,0.36,0
2024-08-06T02:00,27.5,85,0,5.6,0,0.361,0
2024-08-06T03:00,27,88,0.4,4.3,0,0.364,0
2024-08-06T04:00,26.5,92,0.2,5.1,0,0.365,0
2024-08-06T05:00,26.2,93,0.3,4.6,0,0.368,0
2024-08-06T06:00,27.1,88,0.3,8.4,0.03,0.364,39
2024-08-06T07:00,28.1,84,0.8,10.5,0.09,0.374,132.7
2024-08-06T08:00,29,80,0,13.3,0.2,0.374,288.9
2024-08-06T09:00,30,75,0.1,13.7,0.32,0.373,459
2024-08-06T10:00,30.5,72,0.1,11.5,0.37,0.371,499.5
2024-08-06T11:00,31,72,0.1,11.5,0.48,0.37,648
2024-08-06T12:00,31.4,69,0.2,7.3,0.43,0.369,542.6
2024-08-06T13:00,30.7,71,0,4,0.28,0.368,329.2
2024-08-06T14:00,30.1,73,0.5,8.9,0.27,0.371,295.5
2024-08-06T15:00,30.5,71,0,3.3,0.2,0.37,213.6
2024-08-06T16:00,30.6,72,0,3.7,0.19,0.369,193.5
2024-08-06T17:00,30.4,73,0,4.9,0.14,0.368,122.6
2024-08-06T18:00,29.8,81,0,2.6,0.05,0.393,16.3
2024-08-06T19:00,29,81,0,5.1,0.03,0.392,0
2024-08-06T20:00,28.5,83,0,5.9,0.01,0.391,0
2024-08-06T21:00,28,86,0,7.9,0.01,0.39,0
2024-08-06T22:00,27.9,87,0,10.8,0.01,0.389,0
2024-08-06T23:00,27.6,88,0,11.2,0.01,0.389,0
2024-08-07T00:00,27.3,91,0.1,9.4,0,0.388,0
2024-08-07T01:00,27.2,90,0.7,9.2,0,0.396,0
2024-08-07T02:00,27,92,0.1,8.4,0,0.395,0
2024-08-07T03:00,26.6,96,0.5,6.6,0,0.399,0
2024-08-07T04:00,26.5,92,0.8,5.3,0,0.408,0
2024-08-07T05:00,26.2,92,1.3,4.5,0,0.421,0
2024-08-07T06:00,26,96,4,6.6,0.02,0.432,10.8
2024-08-07T07:00,26,95,0.9,10.2,0.04,0.434,52.9
2024-08-07T08:00,26.5,94,0.6,9.3,0.09,0.432,146.3
2024-08-07T09:00,27.5,91,0.2,10.7,0.19,0.428,306.4
2024-08-07T10:00,29,83,0,11.6,0.31,0.424,451.5
2024-08-07T11:00,29.9,77,0,10.7,0.36,0.42,490.1
2024-08-07T12:00,30.5,75,0,9.1,0.45,0.416,594.6
2024-08-07T13:00,31,73,0,5.2,0.44,0.412,555.3
2024-08-07T14:00,31.5,71,0,6.3,0.54,0.409,667.8
2024-08-07T15:00,31.2,72,0,6.9,0.37,0.406,430.5
2024-08-07T16:00,31,72,0,6.3,0.27,0.404,282.9
2024-08-07T17:00,30.5,74,0,3.4,0.17,0.402,159.8
2024-08-07T18:00,28.9,84,0,2.3,0.05,0.414,21.3
2024-08-07T19:00,27.8,87,0.1,4.4,0.02,0.412,0
2024-08-07T20:00,26.9,92,0.2,4.7,0,0.413,0
2024-08-07T21:00,26.8,93,0.1,2.8,0,0.411,0
2024-08-07T22:00,26.5,96,0,1.1,0,0.41,0
2024-08-07T23:00,26.2,95,1.5,0.5,0,0.427,0
2024-08-08T00:00,25.8,97,1.8,1.1,0,0.433,0
2024-08-08T01:00,25.8,97,1.8,4.7,0,0.438,0
2024-08-08T02:00,25.3,97,4.1,5.1,0,0.439,0
2024-08-08T03:00,25.4,97,0.7,5.6,0,0.434,0
2024-08-08T04:00,25.3,97,0.5,3.9,0,0.433,0
2024-08-08T05:00,25.2,97,0.1,3.3,0,0.429,0
2024-08-08T06:00,26,93,0,5.6,0.02,0.421,49.9
2024-08-08T07:00,26.8,88,0,7.1,0.09,0.419,158.9
2024-08-08T08:00,27.8,83,0,9.6,0.18,0.416,290.4
2024-08-08T09:00,29,78,0.1,10.2,0.29,0.414,420.2
2024-08-08T10:00,29.9,76,0,8.5,0.36,0.411,498.5
2024-08-08T11:00,30.8,74,0.1,10.1,0.5,0.409,688.3
2024-08-08T12:00,30.4,74,0.1,10.2,0.36,0.407,452.4
2024-08-08T13:00,30.4,76,0.1,7,0.3,0.406,356.3
2024-08-08T14:00,31,75,0.1,4,0.41,0.404,497.9
2024-08-08T15:00,31.2,73,0.1,4.7,0.38,0.403,438.4
2024-08-08T16:00,31.1,73,0.1,3.5,0.24,0.402,250.8
2024-08-08T17:00,28.2,85,3.7,5.5,0.1,0.43,85.8
2024-08-08T18:00,29.1,82,0.6,5.3,0.05,0.417,14.9
2024-08-08T19:00,28.4,86,0,5.2,0.03,0.415,0
2024-08-08T20:00,27.8,89,0.1,6.6,0,0.414,0
2024-08-08T21:00,27.2,93,0.3,8.2,0,0.416,0
2024-08-08T22:00,26.9,92,2.2,6,0,0.438,0
2024-08-08T23:00,26.7,92,3,5.7,0,0.439,0
2024-08-09T00:00,26.1,95,3,6.3,0,0.436,0
2024-08-09T01:00,26.1,96,2.1,4.3,0,0.439,0
2024-08-09T02:00,25.9,96,1.5,5.4,0,0.439,0
2024-08-09T03:00,25.4,97,2.7,7.6,0,0.439,0
2024-08-09T04:00,25.2,96,3.3,7.3,0,0.439,0
2024-08-09T05:00,25.1,97,1.1,8,0,0.436,0
2024-08-09T06:00,25.9,95,1.3,3.1,0.02,0.438,10.8
2024-08-09T07:00,25.9,95,1.1,6.4,0.03,0.428,36.7
2024-08-09T08:00,25.6,96,2.3,6.9,0.04,0.439,48.8
2024-08-09T09:00,25.6,96,1.9,8,0.06,0.433,70.2
2024-08-09T10:00,26.1,95,3.6,6.5,0.11,0.439,146.3
2024-08-09T11:00,26.4,94,4.1,2.7,0.09,0.439,110.4
2024-08-09T12:00,26.2,95,4.6,3.6,0.06,0.439,68.1
2024-08-09T13:00,26.4,95,5.2,4.2,0.08,0.439,94.1
2024-08-09T14:00,26.5,93,1.8,4.9,0.1,0.434,114.4
2024-08-09T15:00,27.5,87,0.2,9.9,0.16,0.429,179.2
2024-08-09T16:00,28.6,82,0.2,9.3,0.22,0.425,243.9
2024-08-09T17:00,28.5,81,0.1,8,0.14,0.422,119.4
2024-08-09T18:00,27.1,93,0.3,3.3,0.03,0.428,9.6
2024-08-09T19:00,26.9,95,0.2,2.5,0.01,0.426,0
2024-08-09T20:00,27,90,0.1,3.5,0,0.423,0
2024-08-09T21:00,26.4,95,0,4.9,0,0.42,0
2024-08-09T22:00,26.2,95,0,3.7,0,0.418,0
2024-08-09T23:00,26,96,0,5.1,0,0.416,0
2024-08-10T00:00,25.9,97,0,5,0,0.415,0
2024-08-10T01:00,25.5,97,0,4.2,0,0.414,0
2024-08-10T02:00,25.5,96,0,3.6,0,0.412,0
2024-08-10T03:00,25.4,96,0,3.6,0,0.412,0
2024-08-10T04:00,25.2,97,0,3.8,0,0.411,0
2024-08-10T05:00,25.3,96,0.1,1.5,0,0.411,0
2024-08-10T06:00,26,95,0.2,6.3,0.02,0.416,21.7
2024-08-10T07:00,26.4,94,0.2,6.8,0.05,0.416,76.3
2024-08-10T08:00,26.6,94,0.1,4.3,0.08,0.415,113.2
2024-08-10T09:00,27.5,92,0.1,4,0.16,0.414,230.8
2024-08-10T10:00,28,89,0.3,3.6,0.2,0.414,282.9
2024-08-10T11:00,28.2,88,1.2,6.3,0.19,0.426,255.9
2024-08-10T12:00,28.3,89,1.5,4.8,0.21,0.433,273.2
2024-08-10T13:00,28.6,85,0.1,5.5,0.17,0.428,203.8
2024-08-10T14:00,30,76,0.1,3.3,0.4,0.424,492
2024-08-10T15:00,30.8,71,0,2.1,0.45,0.42,536.4
2024-08-10T16:00,31,70,0,2.4,0.3,0.416,332.9
2024-08-10T17:00,30.8,71,0,2.6,0.17,0.414,161.3
2024-08-10T18:00,28.4,86,0.1,2.9,0.04,0.415,14.4
2024-08-10T19:00,27.4,87,2.6,5.2,0.03,0.439,0
2024-08-10T20:00,26.4,95,5.9,9.7,0,0.433,0
2024-08-10T21:00,26.3,95,0.2,8.4,0,0.427,0
2024-08-10T22:00,26.1,96,0.1,6.1,0,0.424,0
2024-08-10T23:00,25.9,96,0,3.6,0,0.422,0
2024-08-11T00:00,25.8,96,0.4,2.9,0,0.424,0
2024-08-11T01:00,25.5,98,1.1,1.6,0,0.432,0
2024-08-11T02:00,25.6,96,0,3.4,0,0.427,0
2024-08-11T03:00,25,98,6.6,1.8,0,0.434,0
2024-08-11T04:00,25,98,0.9,3.7,0,0.43,0
2024-08-11T05:00,24.6,99,3.3,3.7,0,0.438,0
2024-08-11T06:00,26.1,94,0,4.3,0.02,0.426,60.8
2024-08-11T07:00,27,89,0,4.3,0.1,0.423,193.8
2024-08-11T08:00,27.9,86,0.1,6.4,0.21,0.42,343.3
2024-08-11T09:00,29,82,0,6.3,0.35,0.417,548.8
2024-08-11T10:00,29.7,78,0,6.5,0.36,0.414,505.1
2024-08-11T11:00,31,72,0.1,7.6,0.53,0.411,721.3
2024-08-11T12:00,30.7,72,0,9.3,0.36,0.409,452.3
2024-08-11T13:00,31.2,72,0.1,10.3,0.46,0.406,574.4
2024-08-11T14:00,30.5,76,0,10,0.42,0.404,519.9
2024-08-11T15:00,30.8,72,0.2,8,0.3,0.404,325.8
2024-08-11T16:00,29.9,77,0.1,6.9,0.23,0.403,235.8
2024-08-11T17:00,27.5,88,3.2,6.7,0.11,0.435,100
2024-08-11T18:00,28.5,86,0,2.2,0.03,0.41,8.8
2024-08-11T19:00,27.6,89,0.2,4.8,0.02,0.411,0
2024-08-11T20:00,27.1,92,0.1,6.6,0,0.411,0
2024-08-11T21:00,26.8,93,0,7.2,0,0.41,0
2024-08-11T22:00,26.5,92,0,6.3,0,0.409,0
2024-08-11T23:00,26.2,94,0,6.4,0,0.408,0
2024-08-12T00:00,25.9,95,0,4.2,0,0.407,0
2024-08-12T01:00,25.7,96,0,3.4,0,0.406,0
2024-08-12T02:00,25.6,96,0,4.4,0,0.405,0
2024-08-12T03:00,25.8,96,0.1,6,0,0.405,0
2024-08-12T04:00,25.8,95,0.1,3.8,0,0.405,0
2024-08-12T05:00,25.6,96,2.7,8.9,0,0.438,0
2024-08-12T06:00,26,93,0.6,8.5,0.03,0.43,28.2
2024-08-12T07:00,26.9,89,0.1,9.7,0.1,0.426,176.3
2024-08-12T08:00,27.8,86,0,7.9,0.18,0.423,292.2
2024-08-12T09:00,29,82,0,9.5,0.33,0.419,515.4
2024-08-12T10:00,30.1,77,0.1,11.2,0.45,0.416,661
2024-08-12T11:00,30.6,75,0,11.7,0.45,0.413,623.2
2024-08-12T12:00,31.5,71,0.1,11.2,0.59,0.409,789.5
2024-08-12T13:00,30.5,72,0.3,10.9,0.42,0.409,525.8
2024-08-12T14:00,30.8,73,1.2,8.7,0.41,0.417,500.1
2024-08-12T15:00,31.2,72,0.2,6.9,0.4,0.415,458
2024-08-12T16:00,31,73,0.1,7.2,0.28,0.413,296.3
2024-08-12T17:00,30.4,74,1.1,6.6,0.17,0.424,148.1
2024-08-12T18:00,28.5,85,0.1,6.5,0.05,0.407,12.6
2024-08-12T19:00,27.5,88,0,9.3,0.03,0.406,0
2024-08-12T20:00,27,90,0,8.9,0,0.405,0
2024-08-12T21:00,26.8,92,0,7,0,0.404,0
2024-08-12T22:00,26.6,94,0,4.9,0,0.404,0
2024-08-12T23:00,26.4,95,0,4.9,0,0.403,0
2024-08-13T00:00,26.2,96,0,4,0,0.402,0
2024-08-13T01:00,26.2,96,0,5.4,0,0.401,0
2024-08-13T02:00,26,97,0,4.7,0,0.401,0
2024-08-13T03:00,25.8,98,0,4.7,0,0.4,0
2024-08-13T04:00,25.6,99,0,3.5,0,0.4,0
2024-08-13T05:00,25.6,99,0,4.1,0,0.399,0
2024-08-13T06:00,26.4,93,0,6.2,0.02,0.405,47.8
2024-08-13T07:00,27.4,89,0,8.8,0.1,0.404,186.2
2024-08-13T08:00,28.7,82,0,10.1,0.23,0.402,384.2
2024-08-13T09:00,29.9,76,0.1,11,0.31,0.401,456.4
2024-08-13T10:00,31,73,0.1,10.5,0.47,0.399,662.1
2024-08-13T11:00,31.9,70,0.1,9.9,0.56,0.396,765.6
2024-08-13T12:00,32.3,70,0.2,9.5,0.62,0.394,817.4
2024-08-13T13:00,32.2,71,0.3,9.3,0.55,0.394,691.5
2024-08-13T14:00,31.3,75,0.2,5.8,0.26,0.394,293
2024-08-13T15:00,29.8,81,1.4,6.3,0.33,0.406,391.6
2024-08-13T16:00,30,81,0.9,6.9,0.25,0.413,276
2024-08-13T17:00,29.5,82,0.6,3.3,0.12,0.416,110.7
2024-08-13T18:00,28.4,91,0.1,6.5,0.04,0.39,11.9
2024-08-13T19:00,28.2,91,0.1,4.8,0.02,0.39,0
2024-08-13T20:00,28.1,91,0,6.8,0,0.39,0
2024-08-13T21:00,28,91,0,7.2,0,0.39,0
2024-08-13T22:00,27.9,93,0,7.9,0,0.389,0
2024-08-13T23:00,27.5,95,0,7.1,0,0.389,0
2024-08-14T00:00,27.1,95,5.3,5.5,0,0.439,0
2024-08-14T01:00,26.8,97,4.3,5.8,0,0.432,0
2024-08-14T02:00,26.4,97,0.1,7.1,0,0.427,0
2024-08-14T03:00,26.2,97,0.3,7.2,0,0.427,0
2024-08-14T04:00,26,98,0.7,7.2,0,0.43,0
2024-08-14T05:00,26,98,0.1,6.5,0,0.427,0
2024-08-14T06:00,27,94,0.2,7.4,0.02,0.422,41.3
2024-08-14T07:00,27.9,90,0,8.9,0.1,0.42,179.6
2024-08-14T08:00,29,88,0.2,7.9,0.23,0.419,396.3
2024-08-14T09:00,30,84,0.3,7,0.37,0.418,574.8
2024-08-14T10:00,30.6,81,0.4,6.4,0.44,0.418,636.5
2024-08-14T11:00,31,80,0.5,5.9,0.45,0.418,619.1
2024-08-14T12:00,31.6,78,0.6,5,0.51,0.419,661.3
2024-08-14T13:00,32,75,0.4,5.1,0.52,0.418,654.6
2024-08-14T14:00,31,75,1.1,8.8,0.42,0.425,516.7
2024-08-14T15:00,28.9,86,1.2,11.2,0.19,0.431,218.9
2024-08-14T16:00,27.5,90,0.3,11.4,0.11,0.428,110.5
2024-08-14T17:00,27.7,89,0.2,6.6,0.1,0.425,96.2
2024-08-14T18:00,28.3,90,3.1,2.6,0.04,0.439,10
2024-08-14T19:00,27.8,92,0.5,7.4,0.02,0.431,0
2024-08-14T20:00,27.6,95,0,5.9,0,0.427,0
2024-08-14T21:00,27.6,92,0.6,6.1,0,0.43,0
2024-08-14T22:00,27.3,94,0.1,6.6,0,0.427,0
2024-08-14T23:00,27,95,0,9.2,0,0.424,0
2024-08-15T00:00,26.8,96,0.1,5.4,0,0.422,0
2024-08-15T01:00,26.5,97,0,4.6,0,0.419,0
2024-08-15T02:00,26.2,98,0,3.9,0,0.417,0
2024-08-15T03:00,26.3,96,0,4.8,0,0.416,0
2024-08-15T04:00,25.9,98,0,3.3,0,0.415,0
2024-08-15T05:00,26.1,97,0.1,3.8,0,0.414,0
2024-08-15T06:00,26.2,95,0.9,8.4,0.02,0.417,37
2024-08-15T07:00,26.6,93,0.1,2.5,0.07,0.416,118.1
2024-08-15T08:00,28,86,0,4.7,0.22,0.414,376.3
2024-08-15T09:00,29.5,80,0.1,8.7,0.29,0.412,436.5
2024-08-15T10:00,30.9,74,0.2,10.6,0.48,0.411,685.7
2024-08-15T11:00,31.9,70,0.1,11.1,0.57,0.408,769.7
2024-08-15T12:00,32.7,67,0.1,10.6,0.62,0.405,798.3
2024-08-15T13:00,33.1,65,0.1,9.3,0.58,0.402,711.7
2024-08-15T14:00,33.3,64,0,8.9,0.55,0.399,640.9
2024-08-15T15:00,33,66,0.1,7.2,0.44,0.397,485.8
2024-08-15T16:00,31.6,70,0.1,7.8,0.3,0.396,309.4
2024-08-15T17:00,31.5,71,0.1,5.8,0.18,0.396,147.9
2024-08-15T18:00,30,80,0,4.7,0.05,0.392,10.4
2024-08-15T19:00,29.4,82,0,7.4,0.03,0.391,0
2024-08-15T20:00,28.9,84,0,6.8,0.01,0.391,0
2024-08-15T21:00,28.5,84,0,7,0.01,0.391,0
2024-08-15T22:00,28.3,85,0,7.3,0.01,0.39,0
2024-08-15T23:00,28.1,86,0,8.2,0.01,0.39,0
2024-08-16T00:00,27.8,88,0,7.6,0.01,0.39,0
2024-08-16T01:00,27.5,89,0,5.9,0,0.39,0
2024-08-16T02:00,27.1,91,0,5.7,0,0.389,0
2024-08-16T03:00,26.4,94,2,8.4,0,0.412,0
2024-08-16T04:00,26.5,95,0.3,7,0,0.413,0
2024-08-16T05:00,26.4,94,0.3,10.9,0,0.414,0
2024-08-16T06:00,26.7,94,0,7.6,0.02,0.419,58.8
2024-08-16T07:00,27.7,88,0,10.7,0.12,0.417,222.9
2024-08-16T08:00,29,83,0,9.4,0.23,0.415,377.6
2024-08-16T09:00,30,78,0.2,11.7,0.26,0.413,371.8
2024-08-16T10:00,31.1,74,0.3,12.8,0.46,0.413,649.4
2024-08-16T11:00,31.9,72,0.4,12.7,0.56,0.412,764.5
2024-08-16T12:00,32.7,69,0.3,10.7,0.61,0.41,796.2
2024-08-16T13:00,33.1,68,0.1,9,0.59,0.407,732.8
2024-08-16T14:00,33.4,67,0,8,0.55,0.404,656.6
2024-08-16T15:00,33.3,68,0,5.6,0.46,0.401,522.1
2024-08-16T16:00,29.6,82,1.6,16,0.26,0.417,286.6
2024-08-16T17:00,28.3,87,2.7,10.6,0.09,0.439,68.1
2024-08-16T18:00,28.9,85,0,5.7,0.05,0.414,9.6
2024-08-16T19:00,28.2,88,0,5.2,0.02,0.412,0
2024-08-16T20:00,28,89,0,6.8,0,0.411,0
2024-08-16T21:00,27.8,91,0,5.1,0,0.409,0
2024-08-16T22:00,27.6,93,0,5.2,0,0.408,0
2024-08-16T23:00,27.4,95,0,4.9,0,0.407,0
2024-08-17T00:00,27.1,95,0.2,3.1,0,0.407,0
2024-08-17T01:00,27,96,0.2,4.8,0,0.408,0
2024-08-17T02:00,27,96,0.1,4.3,0,0.408,0
2024-08-17T03:00,26.6,97,0,3,0,0.407,0
2024-08-17T04:00,26.5,95,0.1,6.2,0,0.407,0
2024-08-17T05:00,26.3,95,0,5.6,0,0.406,0
2024-08-17T06:00,26.6,94,0,5.4,0.02,0.394,61
2024-08-17T07:00,27.7,90,0,4.7,0.11,0.393,220.5
2024-08-17T08:00,29,84,0,4,0.25,0.392,414.9
2024-08-17T09:00,30.5,75,0,3,0.41,0.39,612
2024-08-17T10:00,31.1,73,0,2.5,0.34,0.389,467.9
2024-08-17T11:00,32.3,68,0.1,2.9,0.57,0.387,758.3
2024-08-17T12:00,33.2,65,0.1,5,0.62,0.385,794.1
2024-08-17T13:00,33,68,0.2,6.5,0.59,0.384,737.5
2024-08-17T14:00,32.6,72,0,7.4,0.52,0.382,625.5
2024-08-17T15:00,32.5,73,0.1,5.5,0.37,0.382,410.3
2024-08-17T16:00,32.5,71,0.1,5,0.29,0.381,298.7
2024-08-17T17:00,31.2,76,0,6,0.12,0.38,91.5
2024-08-17T18:00,30.2,84,0,4.1,0.04,0.395,6.7
2024-08-17T19:00,29.8,84,0,7.4,0.03,0.394,0
2024-08-17T20:00,29.1,83,0.6,7.1,0.01,0.399,0
2024-08-17T21:00,28.5,91,0.2,4.1,0,0.4,0
2024-08-17T22:00,28.1,93,0.1,2.7,0,0.399,0
2024-08-17T23:00,27.2,96,0.5,2.3,0,0.405,0
2024-08-18T00:00,27,96,1.1,4,0,0.418,0
2024-08-18T01:00,26.8,95,1.6,6.1,0,0.428,0
2024-08-18T02:00,26.8,95,0,3.1,0,0.422,0
2024-08-18T03:00,26.6,97,0,1.6,0,0.417,0
2024-08-18T04:00,26.4,98,0,5,0,0.414,0
2024-08-18T05:00,26.4,97,0,3.5,0,0.412,0
2024-08-18T06:00,25.9,97,0.2,9.4,0.02,0.423,19.6
2024-08-18T07:00,25.8,97,2.7,9.7,0.03,0.437,33.1
2024-08-18T08:00,25.9,96,2.2,8.5,0.04,0.435,53.8
2024-08-18T09:00,26.4,94,0.9,7.8,0.06,0.437,74.8
2024-08-18T10:00,27.4,90,1.1,4.9,0.14,0.438,188
2024-08-18T11:00,28.4,85,0.8,7.2,0.22,0.434,290.9
2024-08-18T12:00,28.6,84,0.1,8.5,0.18,0.429,224
2024-08-18T13:00,29.5,80,0.1,7.7,0.3,0.425,380.8
2024-08-18T14:00,29.5,80,0.1,5.4,0.21,0.421,243
2024-08-18T15:00,29.2,81,0,8.7,0.17,0.419,170.3
2024-08-18T16:00,29.2,81,0,6.7,0.11,0.416,99.1
2024-08-18T17:00,29.3,81,0,3.5,0.12,0.414,104.4
2024-08-18T18:00,28.2,84,0,6.1,0.04,0.414,4.9
2024-08-18T19:00,27.7,87,0,5.8,0.02,0.412,0
2024-08-18T20:00,27.4,88,0,7.3,0,0.411,0
